Millis,Ori.x,Ori.y,Ori.z,Acc.x,Acc.y,Acc.z,LAcc.x,LAcc.y,LAcc.z,Grav.x,Grav.y,Grav.z,Mag.x,Mag.y,Mag.z,Gyro.x,Gyro.y,Gyro.z,Euler.x,Euler.y,Euler.z,Quat.w,Quat.x,Quat.y,Quat.z,Speed,Direction,VoltageIn,VoltageEngine
100004, 76.19, -4.44, -173.62, 2.37, 0.83, -9.84, 3.13, -0.24, -0.12, -0.76, 1.07, -9.71, 21.69, 2.00, 4.00, 0.03, 0.08, 1.59, 77.06, -4.31, -173.56, 0.06, 0.62, 0.78, 0.02, 5, 76, 408, 31, 
100104, 83.94, -4.44, -173.44, 1.79, 0.91, -10.55, 2.55, -0.20, -0.84, -0.75, 1.11, -9.71, 19.69, -2.37, 3.19, 0.15, -0.11, 1.39, 84.69, -4.37, -173.44, 0.07, 0.67, 0.74, 0.02, 6, 83, 415, 19, 
100204, 91.44, -4.44, -173.25, -0.81, -1.32, -9.67, -0.05, -2.46, 0.03, -0.76, 1.14, -9.70, 18.56, -3.87, 2.06, 0.08, 0.03, 1.29, 92.12, -4.31, -173.25, 0.07, 0.72, 0.69, 0.01, 5, 91, 408, 19, 
100304, 99.00, -4.19, -173.12, -2.66, 3.57, -10.10, -1.93, 2.40, -0.39, -0.72, 1.16, -9.70, 17.50, -6.19, 1.25, -0.03, 0.03, 1.60, 99.87, -4.25, -173.06, 0.07, 0.76, 0.64, 0.01, 6, 99, 413, 29, 
100404, 106.62, -4.19, -172.87, 2.24, 2.14, -8.47, 2.95, 0.93, 1.23, -0.71, 1.20, -9.70, 19.69, -4.06, 2.06, -0.01, -0.25, 1.40, 107.37, -4.12, -172.87, 0.07, 0.80, 0.59, 0.01, 5, 106, 417, 19, 
100504, 114.06, -3.94, -172.87, 1.10, 2.88, -7.46, 1.78, 1.67, 2.24, -0.67, 1.20, -9.70, 18.06, -11.69, 1.69, 0.13, -0.30, 1.36, 114.06, -3.94, -172.87, 0.07, 0.84, 0.54, 0.00, 5, 114, 407, 18, 
100604, 121.44, -3.69, -172.81, 0.81, 2.40, -7.83, 1.45, 1.19, 1.87, -0.63, 1.21, -9.71, 15.25, -14.88, 2.69, 0.05, -0.16, 1.37, 121.44, -3.69, -172.81, 0.07, 0.87, 0.48, 0.00, 4, 121, 418, 17, 
100704, 128.75, -3.44, -172.87, 0.47, 1.00, -8.63, 1.07, -0.20, 1.07, -0.59, 1.20, -9.71, 16.37, -15.56, 1.56, 0.14, -0.11, 1.36, 128.75, -3.44, -172.87, 0.07, 0.90, 0.43, -0.00, 5, 128, 408, 21, 
100804, 136.06, -3.06, -172.87, 0.00, 1.31, -7.72, 0.52, 0.10, 1.98, -0.53, 1.20, -9.71, 13.06, -18.06, 2.00, 0.20, -0.08, 1.33, 136.06, -3.06, -172.87, 0.07, 0.93, 0.37, -0.00, 5, 136, 409, 17, 
100904, 143.56, -2.94, -173.00, -2.03, 1.22, -9.81, -1.52, 0.02, -0.09, -0.51, 1.19, -9.72, 11.00, -18.06, -2.25, 0.04, -0.18, 1.72, 143.56, -2.94, -173.00, 0.07, 0.95, 0.31, -0.01, 5, 143, 405, 19, 
101004, 151.12, -2.81, -173.00, 1.12, 0.80, -8.47, 1.60, -0.38, 1.25, -0.48, 1.18, -9.72, 7.69, -15.56, 2.25, 0.09, -0.06, 1.35, 151.12, -2.81, -173.00, 0.07, 0.97, 0.25, -0.01, 5, 151, 408, 22, 
101104, 158.44, -2.69, -173.12, 1.11, 1.99, -7.61, 1.57, 0.83, 2.10, -0.46, 1.16, -9.72, 5.37, -13.50, 3.56, -0.00, -0.17, 1.41, 158.44, -2.69, -173.12, 0.06, 0.98, 0.19, -0.01, 5, 158, 412, 27, 
101204, 165.56, -2.56, -173.25, 1.18, 2.41, -7.87, 1.62, 1.27, 1.85, -0.44, 1.14, -9.72, 3.19, -19.69, 2.87, 0.09, -0.08, 1.31, 165.56, -2.56, -173.25, 0.06, 0.99, 0.13, -0.02, 6, 165, 407, 22, 
101304, 173.06, -2.44, -173.37, 0.85, 1.98, -7.27, 1.27, 0.86, 2.45, -0.42, 1.12, -9.73, 0.25, -16.00, 4.06, 0.01, -0.08, 1.52, 173.06, -2.44, -173.37, 0.06, 1.00, 0.06, -0.02, 5, 173, 408, 17, 
101404, 180.12, -2.44, -173.50, 1.81, 3.06, -9.87, 2.23, 1.96, -0.13, -0.42, 1.10, -9.73, -1.56, -21.06, 4.06, -0.03, -0.05, 1.37, 180.12, -2.44, -173.50, 0.06, 1.00, -0.00, -0.02, 5, 180, 408, 22, 
101504, 187.37, -2.44, -173.56, 0.92, 2.81, -8.10, 1.35, 1.72, 1.62, -0.42, 1.08, -9.73, -4.69, -20.00, 4.50, 0.13, 0.03, 1.41, 187.37, -2.44, -173.56, 0.05, 1.00, -0.06, -0.03, 6, 187, 406, 24, 
101604, 194.75, -2.44, -173.56, 4.02, 3.97, -12.71, 4.44, 2.88, -2.97, -0.42, 1.09, -9.73, -6.06, -20.69, 5.19, -0.08, -0.04, 1.41, 194.75, -2.44, -173.56, 0.05, 0.99, -0.13, -0.03, 6, 194, 411, 25, 
101704, 202.31, -2.44, -173.69, 0.82, 2.76, -8.64, 1.24, 1.69, 1.09, -0.42, 1.07, -9.73, -10.06, -16.00, 6.37, 0.02, -0.22, 1.67, 202.31, -2.44, -173.69, 0.05, 0.98, -0.19, -0.03, 5, 202, 407, 24, 
101804, 208.00, -2.37, -173.87, -2.99, -0.01, -7.97, -2.57, -1.06, 1.76, -0.41, 1.04, -9.74, -10.75, -14.56, 5.56, -0.01, -0.16, 1.10, 208.62, -2.44, -173.87, 0.05, 0.97, -0.25, -0.03, 5, 208, 404, 16, 
101904, 212.12, -2.37, -173.94, -5.87, 0.49, -6.20, -5.45, -0.53, 3.53, -0.42, 1.02, -9.74, -12.25, -15.69, 6.06, 0.05, -0.20, 1.01, 212.69, -2.44, -173.94, 0.04, 0.96, -0.28, -0.04, 6, 212, 406, 30, 
102004, 214.56, -2.50, -173.87, 0.51, 0.25, -10.94, -1.28, -0.34, 2.35, -0.43, 1.03, -9.74, -12.00, -15.69, 6.50, 0.06, -0.04, 0.50, 214.87, -2.50, -173.87, 0.04, 0.95, -0.30, -0.04, 5, 214, 408, 32, 
102104, 216.12, -2.62, -173.75, -2.04, 1.03, -11.54, -0.26, 0.85, -1.37, -0.43, 1.05, -9.74, -14.50, -15.25, 5.69, 0.15, 0.14, 0.14, 216.25, -2.50, -173.81, 0.04, 0.95, -0.31, -0.04, 6, 216, 402, 22, 
102204, 217.06, -2.62, -173.69, -1.34, 1.13, -10.04, -0.80, 0.23, -1.55, -0.44, 1.06, -9.73, -14.50, -13.88, 6.87, 0.07, 0.08, 0.13, 217.12, -2.56, -173.69, 0.04, 0.95, -0.32, -0.04, 6, 217, 407, 21, 
102304, 217.56, -2.62, -173.69, -1.47, -0.22, -9.34, -1.02, -1.30, 0.39, -0.44, 1.07, -9.73, -13.75, -12.38, 6.87, -0.02, 0.04, 0.06, 217.56, -2.56, -173.69, 0.04, 0.95, -0.32, -0.04, 6, 217, 409, 31, 
102404, 217.94, -2.50, -173.56, -0.42, -2.04, -9.49, 0.01, -3.13, 0.24, -0.42, 1.08, -9.73, -13.38, -18.87, 7.25, 0.02, 0.07, 0.09, 218.00, -2.50, -173.62, 0.05, 0.94, -0.33, -0.04, 6, 217, 399, 30, 
102504, 218.06, -2.44, -173.37, -1.60, 0.33, -10.27, -1.17, -0.79, -0.53, -0.41, 1.11, -9.73, -14.06, -16.37, 6.06, 0.03, 0.13, 0.04, 218.06, -2.37, -173.44, 0.05, 0.94, -0.33, -0.04, 6, 218, 398, 33, 
102604, 218.19, -2.44, -173.25, -0.05, 1.77, -8.35, 0.36, 0.63, 1.37, -0.41, 1.14, -9.73, -13.75, -17.87, 8.06, -0.01, 0.11, 0.01, 218.19, -2.37, -173.25, 0.05, 0.94, -0.33, -0.04, 6, 218, 412, 21, 
102704, 218.25, -2.44, -173.25, -0.62, 3.25, -8.72, -0.20, 2.10, 1.00, -0.41, 1.14, -9.73, -13.38, -15.25, 8.56, 0.12, 0.08, 0.06, 218.25, -2.37, -173.31, 0.05, 0.94, -0.33, -0.04, 6, 218, 407, 30, 
102804, 218.31, -2.44, -173.19, 0.11, 1.88, -7.60, 0.53, 0.73, 2.12, -0.42, 1.15, -9.72, -15.88, -17.50, 7.75, 0.11, 0.20, -0.02, 218.31, -2.31, -173.25, 0.05, 0.94, -0.33, -0.04, 6, 218, 406, 20, 
102904, 218.31, -2.37, -173.19, -0.70, 0.99, -6.40, -0.29, -0.16, 3.32, -0.41, 1.15, -9.72, -14.06, -20.69, 9.06, 0.15, 0.08, 0.07, 218.37, -2.37, -173.25, 0.05, 0.94, -0.33, -0.04, 6, 218, 406, 32, 
103004, 218.31, -2.37, -173.19, -0.63, 1.34, -6.68, -0.22, 0.18, 3.03, -0.41, 1.15, -9.72, -14.50, -20.69, 10.00, -0.03, 0.01, -0.01, 218.37, -2.31, -173.19, 0.05, 0.94, -0.33, -0.04, 6, 218, 403, 31, 
103104, 216.87, -2.44, -173.25, -2.21, 4.55, -11.30, -1.79, 3.40, -1.57, -0.42, 1.14, -9.73, -13.00, -16.00, 10.06, -0.22, 0.04, -0.76, 216.56, -2.44, -173.31, 0.05, 0.95, -0.31, -0.04, 6, 216, 402, 25, 
103204, 212.75, -2.56, -173.31, -2.84, 2.58, -7.07, -2.40, 1.44, 2.65, -0.44, 1.13, -9.73, -13.38, -16.37, 10.06, -0.00, -0.02, -0.78, 212.75, -2.56, -173.31, 0.05, 0.96, -0.28, -0.04, 5, 212, 404, 34, 
103304, 207.69, -2.50, -173.31, 0.45, 1.92, -7.57, 0.88, 0.78, 2.16, -0.43, 1.13, -9.73, -13.75, -21.06, 10.38, -0.06, 0.17, -0.93, 207.69, -2.50, -173.31, 0.05, 0.97, -0.23, -0.04, 6, 207, 405, 29, 
103404, 202.06, -2.56, -173.31, -0.03, 0.08, -6.89, 0.40, -1.05, 2.83, -0.44, 1.13, -9.73, -10.06, -20.69, 10.00, 0.00, 0.12, -1.07, 202.06, -2.56, -173.31, 0.05, 0.98, -0.19, -0.03, 6, 202, 400, 19, 
103504, 196.19, -2.62, -173.25, -0.33, 1.07, -8.78, 0.11, -0.07, 0.94, -0.45, 1.14, -9.72, -10.50, -23.25, 9.56, -0.19, 0.16, -1.11, 196.19, -2.62, -173.25, 0.05, 0.99, -0.14, -0.03, 6, 196, 414, 21, 
103604, 190.12, -2.75, -173.31, -1.10, 0.66, -7.39, -0.62, -0.46, 2.33, -0.47, 1.13, -9.72, -6.06, -22.06, 10.69, 0.01, 0.12, -1.14, 190.12, -2.75, -173.31, 0.06, 0.99, -0.09, -0.03, 5, 190, 413, 19, 
103704, 183.87, -2.87, -173.25, -1.98, 2.03, -8.97, -1.48, 0.88, 0.75, -0.49, 1.14, -9.72, -3.69, -23.19, 8.69, 0.04, 0.19, -1.14, 183.87, -2.87, -173.25, 0.06, 1.00, -0.03, -0.03, 5, 183, 410, 31, 
103804, 177.62, -3.12, -173.19, -3.82, 1.37, -7.83, -3.28, 0.21, 1.88, -0.53, 1.16, -9.72, -2.06, -27.19, 11.00, 0.07, 0.04, -1.18, 177.62, -3.12, -173.19, 0.06, 1.00, 0.02, -0.03, 6, 177, 415, 20, 
103904, 171.12, -3.19, -173.12, -1.35, 1.76, -7.60, -0.79, 0.59, 2.11, -0.55, 1.16, -9.72, 0.56, -24.25, 9.50, -0.01, 0.18, -1.20, 171.12, -3.19, -173.12, 0.06, 0.99, 0.08, -0.02, 6, 171, 408, 31, 
104004, 164.75, -3.31, -173.19, -1.02, 1.54, -7.88, -0.45, 0.39, 1.84, -0.57, 1.15, -9.72, 4.25, -25.00, 10.19, -0.07, 0.14, -1.28, 164.75, -3.31, -173.19, 0.06, 0.99, 0.13, -0.02, 6, 164, 410, 24, 
104104, 158.25, -3.44, -173.25, -2.58, 1.79, -8.04, -1.98, 0.65, 1.67, -0.59, 1.14, -9.72, 7.75, -24.56, 10.50, -0.04, 0.09, -1.27, 158.25, -3.44, -173.25, 0.06, 0.98, 0.19, -0.02, 6, 158, 416, 33, 
104204, 151.81, -3.50, -173.31, -0.49, 2.63, -7.70, 0.11, 1.50, 2.01, -0.60, 1.12, -9.72, 8.50, -24.56, 9.75, -0.05, 0.18, -1.25, 151.81, -3.50, -173.31, 0.06, 0.97, 0.24, -0.02, 6, 151, 417, 21, 
104304, 145.31, -3.56, -173.37, -0.18, 2.49, -8.33, 0.43, 1.37, 1.39, -0.61, 1.11, -9.72, 11.69, -25.37, 10.88, -0.05, 0.17, -1.20, 145.31, -3.56, -173.37, 0.06, 0.95, 0.30, -0.01, 5, 145, 407, 31, 
104404, 138.87, -3.69, -173.50, 1.90, 2.20, -11.80, 2.53, 1.10, -2.07, -0.63, 1.10, -9.72, 13.88, -22.87, 12.06, -0.07, 0.09, -1.18, 138.87, -3.69, -173.50, 0.06, 0.93, 0.35, -0.01, 6, 138, 413, 25, 
104504, 132.37, -3.75, -173.56, 1.09, 0.47, -10.46, 1.74, -0.61, -0.73, -0.65, 1.08, -9.72, 16.87, -22.50, 10.56, -0.12, 0.11, -1.19, 132.37, -3.75, -173.56, 0.06, 0.91, 0.40, -0.01, 6, 132, 413, 28, 
104604, 126.50, -3.87, -173.75, -0.66, 0.78, -10.17, 0.00, -0.27, -0.44, -0.66, 1.05, -9.72, 20.06, -18.87, 12.50, -0.03, 0.18, -1.29, 125.75, -3.81, -173.75, 0.06, 0.89, 0.45, -0.01, 6, 126, 411, 28, 
104704, 119.87, -3.94, -173.81, -0.62, 1.99, -10.29, 0.03, 0.95, -0.57, -0.65, 1.03, -9.72, 21.87, -16.50, 11.38, 0.03, 0.34, -1.37, 119.12, -3.81, -173.87, 0.06, 0.86, 0.51, -0.00, 6, 119, 413, 31, 
104804, 113.19, -3.94, -173.87, -3.22, 1.65, -6.84, -2.55, 0.62, 2.88, -0.66, 1.03, -9.72, 22.19, -12.88, 12.06, -0.06, 0.23, -1.36, 112.44, -3.87, -173.94, 0.06, 0.83, 0.55, 0.00, 6, 113, 416, 24, 
104904, 106.25, -3.87, -174.00, 1.20, 1.35, -8.11, 1.86, 0.33, 1.61, -0.66, 1.01, -9.73, 22.69, -7.87, 11.06, -0.11, 0.23, -1.64, 105.37, -3.87, -174.00, 0.06, 0.79, 0.60, 0.00, 6, 106, 405, 39, 
105004, 99.06, -3.81, -173.81, -1.08, 1.45, -9.82, -0.42, 0.39, -0.09, -0.65, 1.05, -9.72, 23.56, -1.25, 10.75, -0.21, 0.18, -1.31, 98.31, -3.81, -173.75, 0.06, 0.76, 0.65, 0.01, 6, 99, 413, 36, 
105104, 91.94, -3.81, -173.31, -2.10, 1.88, -9.34, -1.42, 0.74, 0.36, -0.67, 1.14, -9.71, 23.37, 0.06, 10.69, -0.20, 0.01, -1.40, 91.19, -3.94, -173.25, 0.07, 0.71, 0.70, 0.02, 7, 91, 410, 26, 
105204, 84.81, -4.06, -173.31, -1.66, 1.50, -9.46, -1.60, 1.35, 1.25, -0.69, 1.12, -9.71, 24.37, 3.00, 11.50, -0.09, 0.19, -1.45, 84.00, -4.06, -173.31, 0.07, 0.67, 0.74, 0.02, 7, 84, 408, 27, 
105304, 77.56, -4.12, -173.50, -2.50, 0.74, -9.52, 0.22, 1.19, 0.47, -0.70, 1.10, -9.71, 23.50, 4.87, 9.69, -0.13, 0.17, -1.40, 76.81, -4.12, -173.44, 0.06, 0.62, 0.78, 0.02, 6, 77, 408, 30, 
105404, 70.12, -4.12, -173.62, -3.10, 0.77, -6.33, -2.02, 0.69, 0.73, -0.71, 1.07, -9.72, 21.19, 7.00, 9.69, 0.02, 0.20, -1.33, 69.44, -4.12, -173.69, 0.06, 0.57, 0.82, 0.02, 6, 70, 412, 35, 
105504, 61.81, -4.12, -173.94, -5.39, 1.30, -6.93, -2.79, 2.05, 0.99, -0.70, 1.03, -9.72, 18.25, 10.75, 9.75, -0.29, 0.35, -2.90, 60.19, -4.12, -173.87, 0.06, 0.50, 0.86, 0.03, 6, 61, 407, 24, 
105604, 38.50, -4.12, -174.25, -4.34, 3.12, -7.80, 1.24, -0.79, -1.60, -0.70, 0.96, -9.73, 17.25, 13.00, 9.38, -0.31, 0.63, -5.55, 35.44, -4.06, -174.31, 0.05, 0.30, 0.95, 0.04, 4, 38, 413, 22, 
105704, 8.44, -3.75, -174.69, -4.12, 1.20, -6.98, -3.47, 0.29, 2.76, -0.65, 0.89, -9.74, 6.00, 13.00, 9.38, -0.27, 0.42, -5.14, 5.62, -3.81, -174.69, 0.04, 0.05, 1.00, 0.04, 3, 8, 421, 30, 
105804, 342.00, -3.37, -174.94, 5.73, -2.48, -11.74, 6.32, -3.34, -1.98, -0.58, 0.84, -9.75, -1.56, 23.25, 9.25, -0.17, 0.37, -4.64, 339.50, -3.44, -175.00, 0.02, -0.18, 0.98, 0.05, 3, 342, 415, 31, 
105904, 319.44, -3.19, -175.06, -4.21, 3.29, -10.30, -3.66, 2.45, -0.55, -0.52, 0.84, -9.75, -9.19, 19.50, 10.06, -0.27, 0.61, -4.54, 317.00, -3.06, -175.00, 0.01, -0.37, 0.93, 0.05, 3, 319, 416, 25, 
106004, 294.44, -2.75, -175.00, -4.15, 3.55, -8.62, -3.67, 2.70, 1.13, -0.45, 0.84, -9.75, -14.25, 8.75, 10.88, -0.21, 0.63, -5.32, 291.56, -2.62, -175.00, -0.00, -0.56, 0.83, 0.05, 3, 294, 416, 33, 
106104, 272.81, -2.44, -174.75, -0.40, 1.86, -11.49, 0.01, 0.97, -1.73, -0.40, 0.89, -9.75, -20.37, 1.06, 10.88, -0.14, 0.26, -1.81, 271.81, -2.37, -174.69, -0.02, -0.69, 0.72, 0.05, 4, 272, 414, 15, 
106204, 266.69, -2.37, -174.62, 0.90, 0.09, -8.04, 1.31, -0.81, 1.70, -0.40, 0.91, -9.75, -18.87, -4.69, 10.75, -0.13, -0.00, -0.87, 266.25, -2.37, -174.56, -0.02, -0.73, 0.68, 0.05, 5, 266, 419, 26, 
106304, 265.44, -2.25, -174.62, 0.70, 3.04, -8.10, 1.10, 2.12, 1.65, -0.39, 0.91, -9.75, -18.87, -5.37, 10.75, -0.08, -0.14, 0.06, 265.44, -2.31, -174.56, -0.02, -0.73, 0.68, 0.05, 6, 265, 411, 29, 
106404, 268.94, -2.25, -174.31, -1.37, 1.86, -10.97, -0.99, 0.90, -1.22, -0.38, 0.96, -9.75, -17.37, -3.56, 11.19, -0.01, 0.02, 0.94, 269.44, -2.19, -174.31, -0.02, -0.71, 0.70, 0.05, 6, 268, 415, 31, 
106504, 276.31, -2.19, -173.75, -0.39, 1.51, -8.03, -0.01, 0.46, 1.70, -0.38, 1.05, -9.74, -19.56, -2.19, 11.06, 0.06, -0.13, 1.70, 277.25, -2.19, -173.75, -0.02, -0.66, 0.75, 0.05, 8, 276, 405, 38, 
106604, 285.69, -2.19, -173.81, 2.88, 1.16, -8.65, 3.26, 0.12, 1.09, -0.38, 1.04, -9.74, -18.87, 0.25, 12.75, 0.00, -0.16, 2.18, 286.81, -2.12, -173.87, -0.02, -0.60, 0.80, 0.05, 7, 285, 414, 30, 
106704, 296.06, -2.12, -174.06, 3.07, 2.15, -7.20, 3.44, 1.15, 2.54, -0.36, 1.00, -9.74, -17.25, 5.37, 13.19, 0.20, -0.10, 2.10, 297.12, -2.12, -174.06, -0.01, -0.52, 0.85, 0.05, 7, 296, 410, 28, 
106804, 306.75, -2.19, -174.25, 2.52, 5.24, -11.46, 2.91, 4.26, -1.71, -0.38, 0.97, -9.75, -17.75, 9.25, 13.25, 0.17, -0.23, 2.14, 306.75, -2.19, -174.25, -0.01, -0.44, 0.90, 0.05, 7, 306, 414, 39, 
106904, 317.56, -2.31, -174.37, 0.17, 4.43, -9.61, 0.57, 3.48, 0.13, -0.40, 0.95, -9.75, -14.19, 15.75, 13.75, 0.19, -0.11, 2.08, 317.56, -2.31, -174.37, 0.00, -0.35, 0.93, 0.05, 7, 317, 412, 39, 
107004, 328.81, -2.44, -174.50, 2.97, 4.32, -8.76, 3.40, 3.39, 0.99, -0.42, 0.93, -9.75, -11.75, 21.25, 13.00, 0.24, -0.27, 2.47, 328.81, -2.44, -174.50, 0.01, -0.27, 0.96, 0.05, 6, 328, 423, 40, 
107104, 339.50, -2.56, -174.69, 0.95, 3.16, -7.00, 1.39, 2.26, 2.74, -0.44, 0.90, -9.75, -8.56, 28.75, 14.06, 0.35, -0.06, 2.14, 339.50, -2.56, -174.69, 0.01, -0.18, 0.98, 0.05, 7, 339, 406, 27, 
107204, 350.50, -2.69, -174.75, 4.66, 4.07, -10.51, 5.13, 3.18, -0.76, -0.46, 0.89, -9.75, -4.00, 23.69, 13.19, 0.29, -0.13, 2.07, 350.50, -2.69, -174.75, 0.02, -0.08, 1.00, 0.05, 7, 350, 405, 20, 
107304, 0.25, -2.87, -174.75, 3.08, 4.70, -11.80, 3.56, 3.82, -2.05, -0.48, 0.87, -9.75, -0.50, 24.06, 14.56, 0.24, -0.04, 2.29, 1.50, -2.81, -174.81, 0.03, 0.01, 1.00, 0.04, 7, 0, 410, 41, 
107404, 11.06, -3.00, -174.81, 3.78, 2.44, -7.86, 4.29, 1.57, 1.88, -0.51, 0.87, -9.75, 2.87, 23.00, 13.56, 0.15, -0.08, 2.03, 12.13, -2.94, -174.81, 0.03, 0.11, 0.99, 0.04, 6, 11, 411, 34, 
107504, 21.87, -3.12, -174.81, 2.13, 3.37, -7.79, 2.67, 2.50, 1.96, -0.53, 0.87, -9.75, 4.69, 21.50, 12.38, 0.23, -0.18, 2.16, 23.00, -3.12, -174.87, 0.04, 0.20, 0.98, 0.04, 7, 21, 409, 38, 
107604, 32.75, -3.19, -174.87, 1.18, 3.22, -8.80, 1.74, 2.35, 0.94, -0.56, 0.87, -9.75, 9.88, 18.50, 13.19, 0.17, -0.33, 2.52, 34.13, -3.25, -174.87, 0.04, 0.29, 0.95, 0.03, 7, 32, 418, 30, 
107704, 44.00, -3.44, -174.69, 2.07, 3.06, -8.93, 2.67, 2.17, 0.81, -0.59, 0.89, -9.74, 13.75, 17.25, 10.50, 0.17, -0.19, 2.08, 45.13, -3.44, -174.75, 0.05, 0.38, 0.92, 0.03, 7, 44, 417, 33, 
107804, 54.63, -3.19, -174.69, 1.45, 0.47, -8.32, 5.97, 3.93, 0.89, -0.53, 0.91, -9.74, 16.75, 15.38, 9.75, -0.01, -0.06, 2.01, 55.69, -3.12, -174.62, 0.05, 0.47, 0.88, 0.03, 7, 54, 415, 32, 
107904, 65.19, -3.37, -174.62, -3.10, -3.15, -6.64, 5.28, 1.70, 2.95, -0.56, 0.92, -9.74, 18.37, 6.00, 9.50, 0.01, 0.07, 1.93, 66.19, -3.25, -174.56, 0.05, 0.55, 0.84, 0.02, 7, 65, 414, 37, 
108004, 75.62, -3.37, -174.56, 3.56, 0.44, -7.46, 3.03, 2.09, 1.33, -0.58, 0.93, -9.74, 20.00, 5.00, 7.50, 0.07, -0.20, 2.02, 76.75, -3.37, -174.50, 0.05, 0.62, 0.78, 0.02, 6, 75, 417, 25, 
108104, 85.81, -3.44, -174.50, -1.54, -1.06, -8.41, 0.53, -1.05, 4.23, -0.58, 0.93, -9.74, 19.37, -0.50, 8.69, 0.14, 0.01, 1.45, 86.56, -3.37, -174.50, 0.05, 0.68, 0.73, 0.01, 7, 85, 425, 27, 
108204, 92.12, -3.50, -174.12, -1.05, 0.39, -8.47, -3.29, 2.59, -3.57, -0.60, 1.01, -9.73, 22.75, -3.06, 7.25, -0.18, -0.07, 0.53, 92.44, -3.50, -174.00, 0.06, 0.72, 0.69, 0.01, 6, 92, 419, 43, 
108304, 95.44, -3.37, -173.75, 0.93, -2.72, -8.07, 1.37, 1.85, 1.39, -0.58, 1.07, -9.72, 21.00, -4.06, 6.75, -0.12, 0.01, 0.46, 95.69, -3.37, -173.62, 0.06, 0.74, 0.67, 0.01, 7, 95, 418, 39, 
108404, 96.81, -3.50, -173.87, -0.84, 0.26, -8.88, -0.23, -0.77, 0.84, -0.60, 1.04, -9.73, 21.75, -5.56, 7.25, -0.07, -0.04, 0.21, 96.94, -3.50, -173.81, 0.06, 0.75, 0.66, 0.01, 7, 96, 415, 43, 
108504, 97.81, -3.69, -173.94, -1.09, 0.30, -6.56, -0.46, -0.72, 3.16, -0.63, 1.04, -9.73, 22.87, -8.88, 8.19, -0.12, -0.03, 0.18, 97.87, -3.69, -173.87, 0.06, 0.75, 0.66, 0.01, 7, 97, 415, 27, 
108604, 98.25, -3.81, -173.94, -0.37, 0.17, -6.80, 0.28, -0.85, 2.92, -0.65, 1.04, -9.72, 22.87, -4.87, 6.75, -0.11, -0.01, 0.05, 98.25, -3.81, -173.87, 0.06, 0.75, 0.65, 0.01, 6, 98, 421, 27, 
108704, 98.44, -3.94, -174.00, -1.81, 0.45, -7.22, -1.14, -0.56, 2.50, -0.67, 1.03, -9.72, 22.19, -5.19, 6.50, -0.17, 0.01, 0.03, 98.44, -3.94, -173.94, 0.06, 0.76, 0.65, 0.01, 8, 98, 419, 33, 
108804, 98.44, -4.00, -173.94, 1.86, 0.71, -7.35, 2.55, -0.30, 2.37, -0.69, 1.03, -9.72, 19.25, -3.00, 6.87, -0.09, -0.09, 0.10, 98.44, -4.00, -173.87, 0.06, 0.76, 0.65, 0.01, 7, 98, 430, 39, 
108904, 98.62, -4.06, -174.19, -1.79, -1.48, -5.28, -1.09, -2.47, 4.44, -0.70, 0.98, -9.73, 18.87, -2.69, 7.50, -0.44, -0.17, -0.08, 98.62, -4.19, -173.94, 0.06, 0.76, 0.65, 0.01, 7, 98, 415, 24, 
109004, 98.56, -4.19, -174.00, -0.97, 2.24, -8.08, -0.25, 1.23, 1.63, -0.72, 1.01, -9.72, 17.50, -2.25, 6.50, -0.12, -0.09, -0.03, 98.56, -4.25, -173.94, 0.06, 0.76, 0.65, 0.01, 7, 98, 421, 39, 
109104, 98.62, -4.31, -174.06, 0.24, 1.85, -5.55, 0.98, 0.85, 4.17, -0.74, 1.00, -9.72, 15.25, -1.25, 5.19, -0.17, -0.03, 0.06, 98.69, -4.31, -173.94, 0.06, 0.76, 0.65, 0.01, 8, 98, 419, 34, 
109204, 98.75, -4.37, -174.12, -0.64, 2.66, -6.04, 0.10, 1.66, 3.68, -0.74, 0.99, -9.72, 14.56, -7.75, 4.56, -0.11, -0.07, -0.01, 98.75, -4.37, -174.06, 0.06, 0.76, 0.65, 0.00, 7, 98, 413, 26, 
109304, 98.69, -4.44, -174.06, -1.09, 3.10, -10.33, -0.33, 2.09, -0.61, -0.75, 1.00, -9.72, 13.75, -11.69, 7.19, -0.09, -0.08, -0.03, 98.50, -4.37, -174.06, 0.06, 0.76, 0.65, 0.00, 7, 98, 420, 37, 
109404, 98.50, -4.25, -174.25, -0.35, 3.54, -10.03, 0.37, 2.56, -0.30, -0.73, 0.97, -9.73, 19.25, -11.69, 11.88, 0.04, 0.06, 0.03, 98.44, -4.31, -174.12, 0.06, 0.76, 0.65, 0.00, 7, 98, 414, 29, 
109504, 98.81, -4.19, -174.31, -0.45, 2.67, -7.56, 0.26, 1.71, 2.17, -0.72, 0.96, -9.73, 20.69, -7.25, 7.87, 0.13, -0.05, 0.24, 98.81, -4.19, -174.31, 0.06, 0.76, 0.65, 0.00, 6, 98, 413, 36, 
109604, 98.87, -4.19, -174.44, -0.43, 3.11, -9.15, 0.29, 2.17, 0.58, -0.72, 0.94, -9.73, 22.75, -6.06, 7.06, -0.00, -0.16, 0.29, 98.87, -4.19, -174.44, 0.06, 0.76, 0.65, 0.00, 6, 98, 414, 33, 
