Millis,Ori.x,Ori.y,Ori.z,Acc.x,Acc.y,Acc.z,LAcc.x,LAcc.y,LAcc.z,Grav.x,Grav.y,Grav.z,Mag.x,Mag.y,Mag.z,Gyro.x,Gyro.y,Gyro.z,Euler.x,Euler.y,Euler.z,Quat.w,Quat.x,Quat.y,Quat.z,Speed,Direction,VoltageIn,VoltageEngine
104104, 232.75, -2.87, -173.19, -2.12, 1.35, -6.09, 0.92, -0.26, -3.50, -0.51, 1.17, -9.72, -14.88, -16.37, 10.00, -0.20, -0.08, -0.02, 232.75, -2.94, -173.06, 0.04, 0.89, -0.44, -0.05, 6, 232, 407, 37, 
104204, 232.69, -2.81, -173.25, 0.32, 1.46, -5.75, 0.81, 0.31, 3.97, -0.50, 1.16, -9.72, -13.06, -17.19, 9.25, -0.20, -0.19, -0.05, 232.69, -2.94, -173.12, 0.04, 0.89, -0.44, -0.05, 7, 232, 406, 36, 
104304, 232.19, -2.81, -173.31, -0.81, 1.50, -7.14, -0.32, 0.36, 2.58, -0.49, 1.15, -9.72, -13.50, -15.00, 11.56, -0.18, -0.03, -0.50, 231.94, -2.87, -173.19, 0.04, 0.90, -0.44, -0.05, 7, 232, 402, 35, 
104404, 228.19, -2.87, -173.31, 0.37, 2.32, -6.42, 0.86, 1.19, 3.30, -0.50, 1.14, -9.72, -14.19, -17.19, 10.75, -0.19, -0.02, -0.84, 227.75, -2.94, -173.25, 0.04, 0.91, -0.40, -0.05, 6, 228, 406, 36, 
104504, 223.06, -2.94, -173.31, -3.70, 2.60, -6.88, -3.18, 1.46, 2.84, -0.51, 1.14, -9.72, -12.75, -19.25, 10.38, -0.15, 0.10, -1.13, 222.44, -3.00, -173.25, 0.05, 0.93, -0.36, -0.05, 6, 223, 404, 35, 
104604, 217.19, -3.00, -173.31, -0.02, 0.84, -6.73, 0.49, -0.29, 2.98, -0.51, 1.13, -9.72, -10.56, -19.69, 12.00, -0.11, 0.03, -1.08, 216.56, -3.06, -173.25, 0.05, 0.95, -0.31, -0.04, 6, 217, 408, 23, 
104704, 210.69, -3.12, -173.25, -2.00, 1.94, -7.62, -1.47, 0.80, 2.09, -0.53, 1.14, -9.72, -10.19, -23.69, 12.00, -0.14, 0.15, -1.19, 210.06, -3.12, -173.25, 0.05, 0.96, -0.26, -0.04, 6, 210, 403, 36, 
104804, 204.00, -3.19, -173.37, -2.16, 1.36, -6.38, -1.61, 0.23, 3.34, -0.55, 1.12, -9.72, -6.25, -21.87, 10.75, -0.17, 0.13, -1.17, 203.31, -3.19, -173.31, 0.05, 0.98, -0.20, -0.04, 6, 204, 404, 35, 
104904, 197.31, -3.31, -173.37, -2.08, 1.17, -8.93, -1.51, 0.04, 0.78, -0.56, 1.12, -9.72, -4.19, -24.75, 12.25, -0.17, 0.07, -1.24, 196.62, -3.31, -173.31, 0.05, 0.99, -0.14, -0.04, 6, 197, 414, 22, 
105004, 190.37, -3.37, -173.50, 0.77, 0.88, -7.61, 1.36, -0.22, 2.11, -0.58, 1.10, -9.72, -1.19, -21.87, 12.00, 0.16, 0.49, -1.51, 189.75, -3.44, -173.44, 0.05, 0.99, -0.09, -0.03, 6, 190, 411, 26, 
105104, 183.69, -3.62, -173.50, -1.64, 0.09, -6.51, -1.01, -1.00, 3.21, -0.62, 1.09, -9.72, 1.50, -24.75, 11.88, 0.19, 0.24, -1.28, 183.06, -3.56, -173.50, 0.06, 1.00, -0.03, -0.03, 6, 183, 416, 37, 
105204, 176.87, -3.62, -173.56, 1.03, 1.32, -6.39, 1.66, 0.23, 3.32, -0.62, 1.09, -9.72, 5.06, -26.19, 12.25, 0.12, 0.31, -1.39, 176.87, -3.62, -173.56, 0.06, 1.00, 0.03, -0.03, 6, 176, 408, 26, 
105304, 169.62, -3.75, -173.56, -3.22, 4.36, -13.81, -2.57, 3.27, -4.09, -0.65, 1.08, -9.72, 8.25, -23.75, 12.69, -0.25, 0.21, -1.28, 169.62, -3.75, -173.56, 0.06, 0.99, 0.10, -0.03, 6, 169, 407, 35, 
105404, 162.69, -3.87, -173.75, -2.91, 1.33, -6.23, -2.25, 0.27, 3.49, -0.66, 1.06, -9.72, 12.25, -22.69, 12.25, 0.04, 0.25, -1.31, 162.69, -3.87, -173.75, 0.06, 0.99, 0.15, -0.03, 6, 162, 412, 39, 
105504, 155.81, -3.94, -173.81, 3.21, 1.24, -8.39, 3.89, 0.18, 1.33, -0.67, 1.05, -9.72, 14.38, -23.37, 12.69, 0.04, 0.28, -1.35, 155.81, -3.94, -173.81, 0.06, 0.98, 0.21, -0.02, 6, 155, 411, 32, 
105604, 149.00, -3.94, -173.94, -1.58, 1.43, -9.17, -0.90, 0.41, 0.54, -0.68, 1.02, -9.72, 16.56, -19.75, 12.25, 0.03, 0.18, -1.30, 149.00, -3.94, -173.94, 0.06, 0.96, 0.27, -0.02, 6, 149, 410, 24, 
105704, 142.06, -4.00, -174.12, -1.06, 5.12, -12.10, -0.37, 4.13, -2.36, -0.68, 0.99, -9.73, 19.06, -19.06, 13.38, 0.08, 0.23, -1.33, 142.06, -4.00, -174.12, 0.06, 0.94, 0.32, -0.02, 6, 142, 410, 23, 
105804, 135.94, -4.00, -174.19, -0.67, 1.90, -11.03, 0.00, 0.91, -1.29, -0.68, 0.98, -9.73, 23.50, -12.69, 11.88, -0.08, 0.10, -1.30, 135.19, -4.00, -174.19, 0.06, 0.92, 0.38, -0.01, 6, 135, 420, 30, 
105904, 128.94, -3.94, -174.31, 0.61, 2.29, -9.83, 1.29, 1.33, -0.09, -0.67, 0.96, -9.73, 23.50, -10.56, 14.25, -0.01, 0.14, -1.32, 128.19, -3.94, -174.31, 0.06, 0.90, 0.44, -0.01, 6, 128, 404, 37, 
106004, 122.06, -3.81, -174.31, -0.81, 4.14, -10.76, -0.16, 3.19, -1.02, -0.65, 0.95, -9.73, 24.00, -6.69, 12.75, -0.00, 0.19, -1.38, 121.31, -3.81, -174.37, 0.06, 0.87, 0.49, -0.01, 6, 122, 402, 26, 
106104, 114.87, -3.87, -174.37, -5.21, 2.81, -14.71, -4.53, 1.82, -4.98, -0.68, 0.98, -9.73, 24.06, -3.75, 10.88, -0.43, -0.04, -1.19, 114.19, -3.94, -174.19, 0.06, 0.84, 0.54, -0.00, 6, 114, 410, 34, 
106204, 107.75, -3.75, -173.75, 1.31, 1.31, -10.43, 1.96, 0.24, -0.70, -0.64, 1.07, -9.72, 25.50, -0.19, 10.06, -0.22, 0.15, -1.26, 107.06, -3.75, -173.69, 0.06, 0.80, 0.59, 0.01, 6, 107, 409, 38, 
106304, 100.50, -3.87, -173.69, 0.50, 3.58, -7.90, -1.60, -0.08, 3.65, -0.67, 1.07, -9.72, 23.37, 0.50, 10.38, -0.08, 0.02, -1.30, 99.81, -3.94, -173.69, 0.06, 0.76, 0.64, 0.01, 6, 100, 414, 25, 
106404, 93.19, -3.94, -173.81, -2.79, 2.07, -7.65, 0.94, 0.93, 1.92, -0.67, 1.05, -9.72, 22.25, 4.50, 10.19, -0.14, 0.20, -1.38, 92.44, -3.87, -173.75, 0.06, 0.72, 0.69, 0.01, 7, 93, 408, 34, 
106504, 85.75, -3.87, -173.94, -1.17, 2.56, -8.88, 0.57, 0.86, 0.22, -0.67, 1.04, -9.72, 20.50, 7.50, 10.19, -0.19, 0.12, -1.50, 84.94, -3.87, -173.87, 0.06, 0.67, 0.74, 0.02, 6, 85, 407, 43, 
106604, 78.31, -4.00, -174.00, -6.83, 3.06, -6.04, -2.29, 2.98, -1.18, -0.67, 1.02, -9.72, 17.56, 11.06, 11.56, -0.28, 0.33, -2.51, 76.94, -3.94, -173.94, 0.06, 0.62, 0.78, 0.02, 6, 78, 407, 34, 
106704, 57.81, -3.87, -174.37, -4.14, 4.81, -7.27, -3.36, 3.61, 0.54, -0.67, 0.95, -9.73, 16.50, 13.38, 9.00, -0.37, 0.57, -5.53, 54.81, -3.87, -174.37, 0.05, 0.46, 0.89, 0.03, 5, 57, 409, 46, 
106804, 25.12, -3.56, -174.50, 0.33, 4.27, -10.78, 0.94, 3.34, -1.04, -0.62, 0.92, -9.74, 8.56, 19.19, 11.00, -0.26, 0.37, -5.61, 22.06, -3.62, -174.56, 0.04, 0.19, 0.98, 0.04, 4, 25, 422, 23, 
106904, 356.81, -3.19, -174.62, 6.72, 4.88, -10.93, 7.27, 3.98, -1.18, -0.53, 0.90, -9.75, -2.50, 11.25, 9.75, -0.19, 0.54, -4.41, 354.37, -3.12, -174.69, 0.03, -0.05, 1.00, 0.05, 3, 356, 412, 29, 
107004, 336.81, -2.94, -174.75, -1.64, -1.42, -11.42, -1.13, -2.31, -1.66, -0.52, 0.89, -9.75, -9.38, 17.87, 8.19, -0.23, 0.09, -3.20, 335.06, -3.06, -174.69, 0.02, -0.22, 0.98, 0.05, 3, 336, 422, 16, 
107104, 317.56, -2.69, -174.75, -5.49, 2.31, -10.02, -5.02, 1.42, -0.26, -0.45, 0.89, -9.75, -15.19, 11.69, 7.75, -0.23, 0.45, -3.90, 315.37, -2.62, -174.69, 0.00, -0.38, 0.92, 0.05, 3, 317, 408, 20, 
107204, 297.12, -2.50, -175.12, 1.55, 2.99, -15.50, 1.98, 2.16, -5.74, -0.43, 0.82, -9.76, -20.37, 4.00, 10.00, -0.75, 0.04, -1.73, 296.19, -2.56, -174.75, -0.00, -0.53, 0.85, 0.05, 2, 297, 422, 10, 
107304, 287.50, -2.37, -174.44, 0.48, -1.19, -10.24, 0.90, -2.14, -0.49, -0.41, 0.94, -9.75, -19.87, 2.25, 9.25, -0.17, 0.09, -1.37, 286.75, -2.44, -174.37, -0.01, -0.60, 0.80, 0.05, 4, 287, 409, 12, 
107404, 282.31, -2.37, -174.44, -1.02, -0.25, -9.50, -0.61, -1.20, 0.24, -0.41, 0.94, -9.75, -18.69, -0.69, 8.75, -0.12, 0.13, -0.94, 281.81, -2.37, -174.37, -0.01, -0.63, 0.78, 0.05, 4, 282, 421, 21, 
107504, 279.94, -2.44, -174.25, -1.36, 2.61, -9.06, -0.94, 1.63, 0.67, -0.41, 0.97, -9.74, -17.06, -1.19, 8.75, 0.02, 0.03, -0.12, 279.87, -2.37, -174.25, -0.02, -0.64, 0.76, 0.05, 5, 279, 420, 17, 
107604, 281.12, -2.25, -174.56, -2.92, -1.94, -5.63, -2.52, -2.87, 4.12, -0.39, 0.92, -9.75, -18.37, -3.50, 6.50, -0.22, -0.08, 0.80, 281.44, -2.25, -174.25, -0.02, -0.63, 0.77, 0.05, 6, 281, 410, 26, 
107704, 285.94, -2.12, -173.81, -3.02, 0.86, -8.26, -2.65, -0.19, 1.47, -0.36, 1.05, -9.74, -18.37, -3.00, 9.19, -0.05, -0.19, 1.35, 286.56, -2.06, -173.69, -0.02, -0.60, 0.80, 0.05, 6, 285, 412, 34, 
107804, 293.06, -2.12, -173.56, 3.31, 2.86, -12.25, 3.68, 1.77, -2.52, -0.36, 1.09, -9.73, -20.19, 0.56, 9.88, 0.01, -0.17, 1.55, 293.06, -2.12, -173.56, -0.02, -0.54, 0.84, 0.06, 6, 293, 409, 37, 
107904, 301.37, -2.06, -173.69, 2.45, 0.67, -9.21, 2.80, -0.40, 0.52, -0.35, 1.07, -9.74, -22.00, 2.37, 12.50, 0.10, -0.17, 1.73, 301.37, -2.06, -173.69, -0.01, -0.48, 0.87, 0.06, 6, 301, 407, 42, 
108004, 310.75, -2.06, -173.81, 2.78, 4.11, -10.94, 3.14, 3.06, -1.19, -0.35, 1.04, -9.74, -20.19, 7.00, 10.75, 0.08, -0.29, 1.89, 310.75, -2.06, -173.81, -0.01, -0.42, 0.91, 0.06, 7, 310, 405, 38, 
108104, 320.62, -2.00, -174.00, 4.29, 3.29, -9.26, 4.64, 2.28, 0.48, -0.35, 1.01, -9.74, -18.00, 16.75, 9.88, 0.12, -0.25, 2.05, 320.62, -2.00, -174.00, -0.00, -0.34, 0.94, 0.05, 6, 320, 409, 28, 
108204, 330.56, -2.06, -174.19, 3.51, 3.05, -9.95, 3.87, 2.07, -0.20, -0.35, 0.98, -9.75, -14.25, 19.00, 9.19, 0.12, -0.22, 1.98, 330.56, -2.06, -174.19, 0.00, -0.25, 0.97, 0.05, 7, 330, 407, 37, 
108304, 340.69, -2.00, -174.37, 5.12, 4.15, -10.34, 5.47, 3.20, -0.58, -0.34, 0.95, -9.75, -10.25, 27.25, 9.06, 0.05, -0.22, 2.06, 340.69, -2.00, -174.37, 0.01, -0.17, 0.98, 0.05, 6, 340, 411, 36, 
108404, 349.50, -1.94, -174.56, -1.12, 2.51, -10.98, -0.77, 1.58, -1.23, -0.35, 0.92, -9.75, -8.56, 20.37, 10.88, -0.01, -0.31, 1.89, 350.56, -2.00, -174.56, 0.01, -0.08, 1.00, 0.05, 6, 349, 404, 28, 
108504, 359.69, -2.12, -174.75, 0.22, 0.35, -7.35, 0.59, -0.53, 2.40, -0.37, 0.89, -9.75, -6.75, 20.69, 10.88, 0.08, -0.23, 2.00, 0.75, -2.12, -174.75, 0.02, 0.01, 1.00, 0.05, 6, 359, 408, 25, 
108604, 10.00, -2.25, -174.94, 2.79, 6.39, -10.35, 3.18, 5.52, -0.59, -0.38, 0.86, -9.76, -4.19, 22.37, 9.38, 0.01, -0.12, 2.05, 11.13, -2.25, -174.87, 0.02, 0.10, 0.99, 0.04, 7, 10, 409, 38, 
108704, 20.56, -2.37, -175.12, 7.26, 2.10, -8.21, 3.68, 2.35, -1.10, -0.42, 0.83, -9.76, -0.88, 24.19, 7.06, -0.01, -0.28, 2.21, 21.75, -2.44, -175.06, 0.03, 0.19, 0.98, 0.04, 7, 20, 408, 45, 
108804, 31.94, -2.69, -175.19, 1.70, 5.80, -9.76, 2.17, 4.98, 0.00, -0.47, 0.81, -9.76, 4.06, 26.56, 7.06, 0.16, -0.22, 2.19, 33.13, -2.75, -175.19, 0.03, 0.28, 0.96, 0.03, 7, 31, 408, 39, 
108904, 42.69, -2.94, -175.31, -1.64, 1.06, -6.95, -1.13, 0.27, 2.80, -0.48, 0.79, -9.76, 9.50, 27.56, 7.87, 0.07, 0.04, 1.96, 43.75, -2.81, -175.31, 0.04, 0.37, 0.93, 0.03, 7, 42, 412, 43, 
109004, 53.25, -3.12, -175.31, -1.24, -0.81, -7.98, -0.71, -1.60, 1.77, -0.53, 0.79, -9.76, 12.25, 16.25, 9.06, 0.03, -0.08, 1.91, 54.31, -3.06, -175.31, 0.04, 0.46, 0.89, 0.02, 7, 53, 418, 42, 
109104, 63.63, -3.31, -175.31, 2.13, 0.53, -7.81, 2.70, -0.26, 1.94, -0.57, 0.79, -9.75, 13.25, 13.75, 7.56, 0.01, -0.05, 1.97, 64.69, -3.25, -175.25, 0.05, 0.53, 0.84, 0.02, 6, 63, 416, 29, 
109204, 74.31, -3.50, -175.19, 1.77, 0.62, -7.99, 2.37, -0.18, 1.76, -0.60, 0.81, -9.75, 17.37, 10.75, 8.25, 0.05, -0.09, 1.85, 75.31, -3.50, -175.19, 0.05, 0.61, 0.79, 0.01, 6, 74, 409, 43, 
109304, 84.37, -3.69, -175.06, -0.34, -0.09, -8.11, 0.28, -0.92, 1.63, -0.63, 0.83, -9.75, 19.25, 7.87, 5.56, -0.06, -0.03, 1.87, 85.37, -3.62, -175.00, 0.05, 0.68, 0.73, 0.01, 7, 84, 426, 44, 
109404, 94.75, -3.87, -175.00, -1.93, -3.45, -6.34, -1.27, -4.29, 3.39, -0.66, 0.84, -9.74, 20.06, 2.37, 8.00, -0.15, 0.12, 1.81, 95.69, -3.69, -174.87, 0.05, 0.74, 0.67, 0.01, 6, 94, 418, 33, 
109504, 103.06, -3.87, -174.81, -1.65, -1.85, -6.82, -0.98, -2.72, 2.92, -0.66, 0.87, -9.74, 20.87, -5.06, 6.87, 0.12, -0.17, 1.32, 103.62, -3.81, -174.69, 0.06, 0.78, 0.62, 0.00, 6, 103, 405, 44, 
109604, 107.94, -3.94, -174.25, -3.73, -0.61, -7.20, -3.06, -1.58, 2.53, -0.67, 0.97, -9.73, 21.00, -1.87, 5.75, 0.09, -0.13, 0.90, 108.25, -3.87, -174.06, 0.06, 0.81, 0.58, 0.00, 7, 107, 415, 42, 
109704, 110.37, -4.00, -174.19, -4.54, 3.06, -8.91, -3.84, 2.08, 0.82, -0.69, 0.98, -9.73, 21.75, -5.50, 4.56, 0.22, 0.03, 0.43, 110.37, -4.00, -174.19, 0.06, 0.82, 0.57, 0.00, 7, 110, 412, 44, 
109804, 111.25, -4.00, -174.19, 0.11, 2.26, -7.14, 0.80, 1.27, 2.58, -0.69, 0.98, -9.73, 20.25, -12.75, 4.00, 0.00, 0.03, 0.29, 111.25, -4.00, -174.19, 0.06, 0.82, 0.56, -0.00, 7, 111, 420, 37, 
109904, 112.00, -4.25, -174.25, -2.83, -0.70, -5.87, -2.10, -1.67, 3.85, -0.73, 0.97, -9.73, 22.56, -4.75, 4.19, 0.18, -0.04, 0.10, 112.00, -4.25, -174.25, 0.06, 0.83, 0.56, -0.00, 7, 112, 428, 45, 
110004, 112.25, -4.44, -174.19, -0.29, 3.62, -9.75, 0.46, 2.63, -0.02, -0.75, 0.98, -9.72, 21.75, -1.87, 3.87, 0.02, -0.04, 0.11, 112.25, -4.44, -174.19, 0.06, 0.83, 0.56, -0.00, 7, 112, 425, 41, 
110104, 112.44, -4.50, -174.12, -0.63, 1.41, -8.62, 0.13, 0.42, 1.10, -0.77, 0.99, -9.72, 21.75, 2.37, 4.25, -0.07, -0.01, 0.03, 112.44, -4.50, -174.12, 0.06, 0.83, 0.55, -0.00, 7, 112, 424, 38, 
110204, 112.50, -4.62, -174.12, -1.31, 3.87, -6.95, -0.52, 2.87, 2.77, -0.79, 0.99, -9.72, 18.87, -9.19, 5.06, -0.07, 0.00, -0.03, 112.50, -4.62, -174.12, 0.06, 0.83, 0.55, -0.01, 7, 112, 424, 27, 
110304, 112.50, -4.69, -174.19, -0.66, 2.88, -7.41, 0.14, 1.89, 2.30, -0.80, 0.98, -9.72, 17.37, -2.25, 3.00, 0.00, 0.02, 0.03, 112.50, -4.69, -174.19, 0.06, 0.83, 0.55, -0.01, 7, 112, 423, 36, 
110404, 112.37, -4.75, -174.19, 0.19, 2.02, -8.37, 1.01, 1.04, 1.35, -0.81, 0.98, -9.72, 14.88, -2.56, 2.75, -0.00, 0.05, -0.02, 112.37, -4.75, -174.19, 0.07, 0.83, 0.56, -0.01, 7, 112, 422, 39, 
110504, 112.37, -4.81, -174.25, -0.99, 4.38, -11.87, -0.16, 3.41, -2.14, -0.82, 0.97, -9.72, 12.00, -6.56, 0.56, -0.01, -0.00, 0.05, 112.37, -4.81, -174.25, 0.07, 0.83, 0.55, -0.01, 7, 112, 418, 41, 
110604, 112.44, -4.75, -174.31, -1.41, 4.67, -11.26, -0.59, 3.71, -1.53, -0.82, 0.96, -9.72, 13.06, -9.50, 2.25, -0.06, 0.08, 0.00, 112.44, -4.75, -174.31, 0.06, 0.83, 0.55, -0.01, 6, 112, 142, 24, 
110704, 112.37, -4.69, -174.56, -0.23, 1.52, -2.65, 0.57, 0.60, 7.07, -0.81, 0.92, -9.72, 17.75, -10.56, 6.37, 0.19, 0.08, -0.15, 112.37, -4.69, -174.56, 0.06, 0.83, 0.56, -0.01, 7, 112, 416, 30, 
110804, 112.56, -4.69, -174.37, -0.92, 2.43, -11.34, -0.12, 1.48, -1.62, -0.80, 0.94, -9.72, 21.00, -2.87, 5.06, -0.10, -0.03, -0.04, 112.56, -4.69, -174.37, 0.06, 0.83, 0.55, -0.01, 6, 112, 414, 28, 
110904, 112.50, -4.56, -174.62, -0.59, 3.33, -8.50, 0.20, 2.41, 1.22, -0.79, 0.92, -9.73, 23.56, -4.06, 2.50, -0.18, -0.17, -0.02, 112.44, -4.62, -174.56, 0.06, 0.83, 0.55, -0.01, 6, 112, 423, 30, 
111004, 112.50, -4.56, -174.75, 0.33, 2.03, -9.24, 1.12, 1.13, 0.48, -0.78, 0.89, -9.73, 21.25, -1.50, 2.37, -0.04, 0.01, 0.03, 112.56, -4.56, -174.69, 0.06, 0.83, 0.55, -0.01, 7, 112, 423, 33, 
111104, 112.44, -4.50, -174.81, -1.64, -0.88, -7.39, -0.10, 1.36, -1.34, -0.77, 0.88, -9.73, 20.56, 1.00, 1.50, -0.10, -0.07, 0.06, 112.50, -4.50, -174.75, 0.06, 0.83, 0.55, -0.01, 6, 112, 411, 31, 
111204, 112.50, -4.44, -174.81, -1.02, 0.05, -13.27, 0.10, 2.10, 3.14, -0.76, 0.87, -9.73, 18.50, 2.37, 1.25, 0.04, -0.02, -0.03, 112.44, -4.44, -174.81, 0.06, 0.83, 0.55, -0.01, 6, 112, 408, 33, 
111304, 112.56, -4.37, -174.87, -0.89, 0.72, -8.49, -0.40, 0.90, 0.37, -0.75, 0.86, -9.73, 14.88, 2.00, 1.87, -0.02, -0.08, 0.08, 112.62, -4.37, -174.87, 0.06, 0.83, 0.55, -0.01, 7, 112, 410, 25, 
111404, 112.44, -4.37, -174.94, -0.78, 1.21, -8.90, -0.03, 0.36, 0.83, -0.75, 0.85, -9.74, 14.88, -2.00, 1.37, -0.04, 0.03, -0.02, 112.44, -4.37, -174.94, 0.06, 0.83, 0.55, -0.01, 6, 112, 413, 32, 
111504, 112.37, -4.31, -175.06, -0.89, 0.35, -9.49, -0.14, -0.48, 0.24, -0.74, 0.83, -9.74, 13.06, -6.37, 1.69, 0.04, 0.09, -0.05, 112.31, -4.31, -175.06, 0.06, 0.83, 0.56, -0.01, 6, 112, 412, 37, 
111604, 112.31, -4.31, -175.06, -1.58, 0.27, -7.91, -0.84, -0.55, 1.82, -0.73, 0.83, -9.74, 13.38, -2.69, 2.00, -0.07, 0.05, 0.00, 112.31, -4.25, -175.06, 0.06, 0.83, 0.56, -0.01, 6, 112, 407, 27, 
111704, 112.31, -4.25, -175.12, -0.01, -1.64, -7.91, 0.70, -2.46, 1.82, -0.72, 0.82, -9.74, 13.38, -6.19, 3.06, -0.05, 0.08, -0.00, 112.31, -4.19, -175.12, 0.06, 0.83, 0.56, -0.01, 6, 112, 412, 29, 
111804, 112.50, -4.25, -175.06, -0.45, 0.11, -9.57, 0.27, -0.72, 0.17, -0.72, 0.83, -9.74, 13.38, -5.06, 1.56, -0.03, 0.09, 0.00, 112.50, -4.19, -175.06, 0.06, 0.83, 0.55, -0.01, 6, 112, 414, 28, 
111904, 112.50, -4.19, -175.19, 1.56, 2.33, -6.75, 2.28, 1.51, 2.99, -0.71, 0.81, -9.74, 13.75, -4.75, 1.25, 0.02, -0.02, -0.09, 112.50, -4.19, -175.19, 0.06, 0.83, 0.55, -0.01, 7, 112, 414, 24, 
112004, 112.56, -4.19, -175.25, -0.78, 4.54, -12.67, -0.05, 3.73, -2.92, -0.72, 0.80, -9.74, 14.06, -2.25, 1.25, -0.10, 0.00, 0.00, 112.56, -4.19, -175.25, 0.05, 0.83, 0.55, -0.01, 6, 112, 403, 24, 
112104, 112.56, -4.19, -175.19, 1.25, 2.07, -8.25, 1.97, 1.26, 1.48, -0.71, 0.81, -9.74, 14.50, -2.87, 1.25, 0.04, 0.10, 0.02, 112.62, -4.19, -175.25, 0.05, 0.83, 0.55, -0.01, 7, 112, 410, 37, 
112204, 112.62, -4.19, -175.19, -0.33, 4.11, -10.38, 0.38, 3.29, -0.64, -0.72, 0.81, -9.74, 12.69, -8.00, 2.37, 0.06, -0.00, 0.01, 112.62, -4.19, -175.19, 0.06, 0.83, 0.55, -0.01, 6, 112, 410, 34, 
112304, 114.50, -4.12, -175.06, 3.52, 2.45, -7.87, 4.23, 1.61, 1.87, -0.71, 0.83, -9.74, 13.06, -6.87, 2.37, 0.05, -0.16, 1.08, 114.50, -4.12, -175.06, 0.06, 0.84, 0.54, -0.01, 6, 114, 409, 17, 
112404, 122.25, -4.19, -175.00, 2.96, 2.57, -8.51, 3.68, 1.72, 1.22, -0.72, 0.84, -9.74, 13.75, -5.87, 0.75, 0.10, -0.28, 1.73, 122.25, -4.19, -175.00, 0.06, 0.87, 0.48, -0.01, 5, 122, 409, 19, 
112504, 132.19, -4.25, -174.87, 1.54, 2.06, -8.66, 2.27, 1.19, 1.07, -0.73, 0.86, -9.74, 12.00, -8.00, -0.25, 0.07, -0.18, 2.00, 132.19, -4.25, -174.87, 0.06, 0.91, 0.40, -0.02, 5, 132, 414, 29, 
112604, 144.06, -4.37, -174.75, 2.34, 2.71, -9.27, 3.10, 1.82, 0.46, -0.75, 0.89, -9.73, 11.69, -10.56, -1.87, 0.20, -0.23, 2.37, 144.06, -4.37, -174.75, 0.06, 0.95, 0.31, -0.02, 5, 144, 414, 31, 
112704, 157.31, -4.62, -174.37, 1.18, 1.87, -9.04, 1.97, 0.92, 0.68, -0.79, 0.95, -9.72, 10.19, -5.87, -2.19, 0.29, -0.33, 2.54, 157.31, -4.62, -174.37, 0.06, 0.98, 0.20, -0.03, 5, 157, 410, 24, 
112804, 170.75, -4.56, -173.94, 2.04, 3.01, -7.56, 2.82, 1.98, 2.15, -0.78, 1.02, -9.72, 5.56, -8.50, -1.75, 0.13, -0.19, 2.43, 170.75, -4.56, -173.94, 0.06, 0.99, 0.08, -0.04, 5, 170, 413, 18, 
112904, 184.62, -4.75, -173.56, 0.70, 4.56, -8.56, 1.51, 3.47, 1.14, -0.81, 1.09, -9.71, 2.00, -17.56, -2.75, 0.07, -0.30, 2.72, 184.62, -4.75, -173.56, 0.05, 1.00, -0.04, -0.04, 4, 184, 419, 17, 
113004, 198.50, -4.56, -173.25, 3.05, -1.58, -6.94, 3.83, -2.73, 2.76, -0.78, 1.14, -9.70, -2.87, -15.69, -3.25, 0.27, -0.22, 2.71, 198.50, -4.56, -173.25, 0.05, 0.98, -0.16, -0.05, 5, 198, 421, 18, 
113104, 213.19, -4.25, -172.87, 0.67, 2.20, -8.31, 1.40, 0.99, 1.38, -0.73, 1.20, -9.70, -4.19, -14.75, -1.75, 0.10, -0.27, 2.77, 213.19, -4.25, -172.87, 0.05, 0.96, -0.29, -0.05, 5, 213, 419, 20, 
113204, 228.44, -4.00, -172.62, 5.63, 1.78, -9.63, 6.32, 0.53, 0.06, -0.68, 1.25, -9.70, -7.00, -11.06, -2.19, 0.15, -0.13, 2.81, 228.44, -4.00, -172.62, 0.04, 0.91, -0.41, -0.06, 5, 228, 414, 32, 
113304, 243.31, -3.56, -172.37, 1.28, 2.13, -7.72, 1.90, 0.83, 1.97, -0.61, 1.29, -9.70, -11.50, -8.56, -1.37, 0.28, -0.17, 2.68, 243.31, -3.56, -172.37, 0.04, 0.85, -0.52, -0.06, 5, 243, 423, 32, 
113404, 255.31, -3.25, -172.19, -2.87, 2.38, -12.21, -2.31, 1.06, -2.51, -0.56, 1.32, -9.70, -13.06, -0.56, -1.37, -0.01, -0.18, 1.55, 255.31, -3.25, -172.19, 0.04, 0.79, -0.61, -0.06, 5, 255, 422, 32, 
113504, 263.37, -2.94, -172.31, -3.11, 2.17, -7.30, -2.60, 0.87, 2.39, -0.50, 1.30, -9.70, -14.25, -5.00, -0.50, 0.03, -0.11, 1.00, 263.37, -2.94, -172.31, 0.03, 0.74, -0.66, -0.06, 6, 263, 414, 25, 
113604, 267.19, -2.75, -172.50, -2.87, 1.81, -7.04, -2.39, 0.52, 2.66, -0.47, 1.28, -9.71, -14.88, -2.50, -0.88, -0.07, -0.09, 0.61, 267.56, -2.75, -172.44, 0.03, 0.72, -0.69, -0.06, 7, 267, 411, 33, 
113704, 269.06, -2.69, -172.56, 1.34, 2.46, -9.64, 1.80, 1.19, 0.06, -0.46, 1.27, -9.71, -15.69, -3.06, 3.00, -0.06, 0.03, 0.13, 269.12, -2.69, -172.50, 0.03, 0.71, -0.70, -0.06, 7, 269, 411, 27, 
